,method,DEMaP,ARI,1-nn
,TSNE,0.7400135616897671,0.9941644949012419,0.9976
,PHATE,0.7386388135688593,0.9965692301692508,0.9971
,UMAP,0.7382780538610673,0.9982431645271168,0.9980499999999999
,ISOMAP,0.705272670750334,0.658534367945186,0.90015
,MDS,0.4697744285415194,0.49179191516776966,0.78535
,PCA,0.4593813355412028,0.9726636294029983,0.9904999999999999
