,method,DEMaP,ARI,1-nn
,TSNE,0.8000281401300096,0.9994862420719322,0.99985
,UMAP,0.79461683773366,1.0,1.0
,PHATE,0.7934155471838624,0.9988544976297032,0.99975
,ISOMAP,0.7877090455694726,0.9821158765677275,0.9909000000000001
,PCA,0.6656392200551493,0.936009869943461,0.9995499999999999
,MDS,0.5775948399513793,0.5050643624255833,0.88225
