,method,DEMaP,ARI,1-nn
,UMAP,0.7708525948250526,0.9959241706033954,0.9963
,PHATE,0.7648820940486537,0.9758110451050023,0.9815999999999999
,TSNE,0.7518950360643373,0.8578145764221813,0.99555
,ISOMAP,0.7254991035378001,0.7178719812203547,0.87165
,PCA,0.4384613812332033,0.8989837251455975,0.9869
,MDS,0.4298168363124758,0.33942559623016855,0.7424
