,method,DEMaP,ARI,1-nn
,TSNE,0.801220409234593,0.9984547392145784,0.9997
,PHATE,0.7956894754571016,0.9989599721779564,0.99915
,UMAP,0.7952392134749398,0.9993741468073722,0.9997499999999999
,ISOMAP,0.7896194369437658,0.9818707638031341,0.9857999999999999
,PCA,0.6061021595607615,0.9993741468073722,0.9992000000000001
,MDS,0.5641783057340087,0.5915989971767016,0.9287500000000002
