,method,DEMaP,ARI,1-nn
,PHATE,0.8665126523765202,0.7737048448169506,0.9804999999999999
,ISOMAP,0.7622317887778108,0.41934041456116916,0.84925
,TSNE,0.7443095563900417,0.4566140177661711,0.9938499999999999
,UMAP,0.6640241758079461,0.5035125666554768,0.9952500000000001
,PCA,0.6038019534456958,0.5062158528849304,0.98945
,MDS,0.46662202740272485,0.27702256024660543,0.77105
