,method,DEMaP,ARI,1-nn
,TSNE,0.6081093396087648,0.8497591069712387,0.9988000000000001
,PHATE,0.6075289995340392,0.9899694151414176,0.9863999999999999
,UMAP,0.60649615690525,0.9987923735920685,0.9981500000000001
,ISOMAP,0.5839361450626234,0.6669764434982417,0.8738000000000001
,PCA,0.4341778756867319,0.8137777969701803,0.9942500000000001
,MDS,0.3774578815025745,0.3364801305723931,0.6027500000000001
