,method,DEMaP,ARI,1-nn
,PHATE,0.7438366384670106,0.9972555387104446,0.9978000000000001
,TSNE,0.7301774038262515,0.8059744811838739,0.9965999999999999
,UMAP,0.6925165989825249,0.8072705572902052,0.998
,ISOMAP,0.6624518236926822,0.8020031362454831,0.98505
,PCA,0.47818322369776456,0.8084502861860139,0.99555
,MDS,0.47650070212613566,0.4816853575794556,0.8632
