,method,DEMaP,ARI,1-nn
,PHATE,0.8204491763061719,0.8723252917420219,0.9837
,ISOMAP,0.7951326647040335,0.7480250452791227,0.95145
,TSNE,0.7351390713628417,0.7833757517492969,0.99685
,UMAP,0.689600089446139,0.8841525471388576,0.9957999999999998
,PCA,0.5409147315847838,0.8238417363562048,0.9910499999999999
,MDS,0.47789262024131307,0.38824314280728084,0.71745
