,method,DEMaP,ARI,1-nn
,PHATE,0.6925769305686499,0.9900447930263602,0.9933
,UMAP,0.6626171726578473,0.9972847881352017,0.9983500000000001
,TSNE,0.6488102111320109,0.9970949919306586,0.9976499999999999
,ISOMAP,0.5172891863084838,0.5647488206409476,0.7651999999999999
,PCA,0.42420394955231727,0.9424441837485236,0.9901000000000002
,MDS,0.4079155995728426,0.40300614794285794,0.6394
