,method,DEMaP,ARI,1-nn
,UMAP,0.6279036105720113,0.6518574972352635,0.9959
,TSNE,0.624642871531033,0.5909812442075397,0.9955
,PHATE,0.6153901026207859,0.8700068897974533,0.98275
,ISOMAP,0.5911311724427049,0.519368978531087,0.796
,PCA,0.4645631147762218,0.6224219114218843,0.9897
,MDS,0.38598759240186514,0.21145201805791886,0.5127499999999999
