,method,DEMaP,ARI,1-nn
,TSNE,0.706981669222987,0.8393271998503218,0.9936
,UMAP,0.6656902552571209,0.8417960874297983,0.99595
,ISOMAP,0.6475810347270352,0.5876415425790118,0.78945
,PHATE,0.606564965646418,0.8305247447978549,0.9763499999999998
,MDS,0.45903430182285326,0.35998049203532645,0.612
,PCA,0.4328282069546472,0.8416811815606213,0.98515
