,method,DEMaP,ARI,1-nn
,PHATE,0.730239853084531,0.7756473695861452,0.9789
,UMAP,0.6714271249900137,0.7219068876917389,0.9950499999999998
,TSNE,0.6242030314514758,0.668646096736225,0.9927999999999999
,ISOMAP,0.5595294971758947,0.6043494797467824,0.8439
,PCA,0.4485240770073034,0.667033908746511,0.9869499999999999
,MDS,0.3196982309700865,0.3031517558755266,0.654
