,method,DEMaP,ARI,1-nn
,TSNE,0.6487272217508628,0.7490467391442799,0.9974000000000001
,PHATE,0.6485015235310979,0.9241208629991899,0.9839
,UMAP,0.6477771800903775,0.8867952460398573,0.9953
,ISOMAP,0.6015983786620226,0.5810133089526598,0.85045
,PCA,0.4859252045872644,0.7356087924601517,0.99245
,MDS,0.44627089662940905,0.3541937055233184,0.7438499999999999
