,method,DEMaP,ARI,1-nn
,PHATE,0.720334646799177,0.9478045544838644,0.9722999999999999
,TSNE,0.583918236091544,0.9147166803114902,0.993
,UMAP,0.5703299425957844,0.9933467117045274,0.9945999999999999
,ISOMAP,0.4270610682615555,0.45592791294419455,0.7176
,PCA,0.36193034353996295,0.9321375682588069,0.9836
,MDS,0.23038379029140885,0.1972592558151478,0.3721
