,method,DEMaP,ARI,1-nn
,UMAP,0.7581170093834741,0.9930033673016964,0.99315
,PHATE,0.7275881980096046,0.9701540023854797,0.9621500000000001
,ISOMAP,0.7158216209238205,0.4175739770472759,0.62415
,TSNE,0.6553209258185647,0.8745079227047102,0.9919
,PCA,0.30957208863249436,0.821403388420236,0.974
,MDS,0.3080612736443894,0.24972640521356318,0.5032
