,method,DEMaP,ARI,1-nn
,TSNE,0.6472436948990485,0.6970351588088428,0.9931500000000002
,PHATE,0.6296958291998003,0.8007152074109258,0.9742999999999998
,ISOMAP,0.5863595961318271,0.4231945556376693,0.73505
,UMAP,0.5762635815737969,0.7944583388675028,0.99505
,PCA,0.41270339769221204,0.7099027948713709,0.9866999999999999
,MDS,0.3833591313598608,0.24307691209966975,0.5415
