,method,DEMaP,ARI,1-nn
,PHATE,0.79933612864598,0.8383725175010193,0.9182
,TSNE,0.7406177752894394,0.8284673787652863,0.97625
,ISOMAP,0.6434362059418407,0.330070278014397,0.57995
,UMAP,0.6245919045289827,0.8361628187702596,0.9794500000000002
,PCA,0.44128013464736804,0.8563112204304157,0.9501999999999999
,MDS,0.29039117281415416,0.1657482104273114,0.33325
