,method,DEMaP,ARI,1-nn
,PHATE,0.6808936491667194,0.9822631956925101,0.9837
,ISOMAP,0.6398118122410126,0.49679158225027065,0.7896499999999999
,UMAP,0.6305930034380669,0.9544729009219236,0.99785
,TSNE,0.6102735913646343,0.9046635696166784,0.99825
,PCA,0.44529368622517135,0.8739829070887578,0.9907
,MDS,0.36275191118782335,0.40381277472430105,0.6758000000000001
