,method,DEMaP,ARI,1-nn
,PHATE,0.8109732173834817,0.8126176785854946,0.9553499999999999
,UMAP,0.7790746661498935,0.8371126193576053,0.9916
,ISOMAP,0.7377763575123724,0.3110412314743798,0.6132000000000001
,TSNE,0.6835398759398453,0.758341718111065,0.9892
,PCA,0.4942581859155155,0.8078115619841354,0.97285
,MDS,0.47054205807898786,0.24989162384998817,0.48155000000000003
