,method,DEMaP,ARI,1-nn
,ISOMAP,0.7452124126269001,0.46290840823954743,0.7255999999999999
,PHATE,0.7123668646190183,0.7747805633353713,0.98125
,UMAP,0.6819563214115592,0.7841602572939453,0.99445
,TSNE,0.6679566644977939,0.6876496708515967,0.9942
,PCA,0.4731142649126656,0.7403528784013911,0.9847000000000001
,MDS,0.3836222804490178,0.255598621471463,0.52315
