,method,DEMaP,ARI,1-nn
,PHATE,0.7758587664341711,0.9257731099633171,0.9375500000000001
,UMAP,0.7490061222264958,0.8300006059217777,0.99045
,TSNE,0.6136584005407868,0.821318243497981,0.9861500000000001
,ISOMAP,0.41097572942964816,0.39896970041321517,0.6195
,PCA,0.34621329311830634,0.8486023019889701,0.9732500000000002
,MDS,0.22408318333692015,0.18807640731410796,0.3967
