,method,DEMaP,ARI,1-nn
,PHATE,0.6779940233313572,0.834947206487992,0.9829000000000001
,UMAP,0.571256655386333,0.8003574499127951,0.99785
,TSNE,0.5283116443363692,0.7125955085740446,0.9972000000000001
,ISOMAP,0.5242879147205045,0.6031928437367359,0.7765
,PCA,0.4506111037246797,0.7861036193799741,0.98905
,MDS,0.30808086813349717,0.20688391452550797,0.44880000000000003
