,method,DEMaP,ARI,1-nn
,TSNE,0.5971095838959198,0.7968251311589535,0.9961
,ISOMAP,0.5218613699699062,0.5394159190032372,0.8393
,UMAP,0.4828633714905045,0.79946832989039,0.9973000000000001
,PCA,0.3690058182151292,0.7156281408260738,0.9891
,PHATE,0.3652098208476162,0.8425913072275039,0.97815
,MDS,0.32412303839285045,0.3382379139075079,0.7061999999999999
