,method,DEMaP,ARI,1-nn
,PHATE,0.6213846149490051,0.9954796858602726,0.9928000000000001
,UMAP,0.6207344719257823,0.9979607817298747,0.9980500000000001
,TSNE,0.6207257036169066,0.881862589682231,0.9971500000000001
,ISOMAP,0.570154350241476,0.5956060775301195,0.8316000000000001
,PCA,0.42790971686189266,0.8862571592772452,0.9926999999999999
,MDS,0.38393588421607516,0.2953762923847568,0.62735
