,method,DEMaP,ARI,1-nn
,TSNE,0.6415686315538349,0.4697110354653984,0.9912000000000001
,UMAP,0.5796508736430079,0.46998757261568386,0.98925
,PHATE,0.5368357290215311,0.8263103366062444,0.9722
,ISOMAP,0.5279395966355018,0.4426926564595107,0.8092500000000001
,PCA,0.5252817922043553,0.5043533744468399,0.9817500000000001
,MDS,0.4317728558431451,0.2681196305241563,0.7333999999999999
