,method,DEMaP,ARI,1-nn
,UMAP,0.6747843454573867,0.9328657023210017,0.9952500000000001
,TSNE,0.6155344930487477,0.8333966790704856,0.993
,ISOMAP,0.6068256479851324,0.5926501388048492,0.7798999999999999
,PHATE,0.6007068750734498,0.9318304734922332,0.9744000000000002
,PCA,0.397738411921296,0.9074286902611098,0.9797499999999999
,MDS,0.3477209613164373,0.33694223925914807,0.6073000000000001
