,method,DEMaP,ARI,1-nn
,UMAP,0.5130668606504711,0.9965688895999595,0.9967
,TSNE,0.5125367353889879,0.9941220173498259,0.99505
,PHATE,0.5121864573655011,0.9784009589081283,0.9818000000000001
,ISOMAP,0.468265222458506,0.6201706097612176,0.79635
,PCA,0.3714694381845276,0.9324774324378232,0.9891
,MDS,0.2917321578372269,0.3247401954613583,0.5111000000000001
