,method,DEMaP,ARI,1-nn
,PHATE,0.6201674914297765,0.9393165298314224,0.9605999999999998
,UMAP,0.5937903288572861,0.7749143172622894,0.9887499999999999
,TSNE,0.48799411016989563,0.7727982494746375,0.9865999999999999
,ISOMAP,0.4726330571677394,0.39049912464839764,0.6495
,PCA,0.42315181958002546,0.7899140924955791,0.9707000000000001
,MDS,0.28434387869415906,0.24196106370010675,0.4690499999999999
