,method,DEMaP,ARI,1-nn
,PHATE,0.8954061752549664,0.989007726288182,0.9906500000000001
,ISOMAP,0.8313707264473088,0.7109557570245544,0.82315
,UMAP,0.7026888978537825,0.9087618389036054,0.9950000000000001
,TSNE,0.6803118219080985,0.9070673681668776,0.9944500000000002
,PCA,0.4232004342733731,0.9165973194046179,0.9882500000000001
,MDS,0.361593356622604,0.312232052525397,0.5800500000000001
