,method,DEMaP,ARI,1-nn
,TSNE,0.7070701221867863,0.9978414415719321,0.9991499999999999
,PHATE,0.7066296157953138,0.9983881223072931,0.9994500000000001
,UMAP,0.7059203247984787,0.999482319107509,0.9999
,ISOMAP,0.7001765210494003,0.9774219742039993,0.9884000000000002
,PCA,0.5148068179888072,0.9992236193227313,0.9970000000000001
,MDS,0.42866191309405405,0.47742486889362334,0.8212999999999999
