,method,DEMaP,ARI,1-nn
,PHATE,0.6833553588916798,0.9264997982764411,0.9553
,UMAP,0.6809210978376609,0.8608069810460884,0.9911999999999999
,ISOMAP,0.635088010506478,0.47653294752143033,0.7326499999999999
,TSNE,0.6348242865097998,0.7875700044587924,0.9887500000000001
,PCA,0.40302959576086195,0.7929758335342428,0.9749500000000001
,MDS,0.3342429111292392,0.24015524820739922,0.48929999999999996
