,method,DEMaP,ARI,1-nn
,TSNE,0.8236702362324994,0.47564594985475656,0.9994
,PHATE,0.8156683290622486,0.9977129119295916,0.99665
,ISOMAP,0.814853088914577,0.6060738635619219,0.9896500000000001
,UMAP,0.8148236288599944,0.6139505563527855,0.9993000000000001
,PCA,0.6301928713839241,0.5781788007974746,0.99605
,MDS,0.5733209533976629,0.3360184129869444,0.9595499999999999
