,method,DEMaP,ARI,1-nn
,PHATE,0.7286832179856961,0.9939466808721024,0.99665
,TSNE,0.7282816579312597,0.7948124143372495,0.99685
,UMAP,0.7278864096556882,0.9985272265010775,0.999
,ISOMAP,0.718223827807984,0.9188706137659061,0.95645
,PCA,0.49147024544767826,0.7988817429809455,0.99405
,MDS,0.4817985993721416,0.3911267676717214,0.7983499999999999
