,method,DEMaP,ARI,1-nn
,UMAP,0.8358852469772913,0.5005998853854701,0.7093499999999999
,PHATE,0.8183107245313289,0.4166454589627324,0.657
,TSNE,0.7540558363547387,0.4995947682135218,0.7221
,ISOMAP,0.7169813692567175,0.26381647205394076,0.44045000000000006
,PCA,0.42560634545303877,0.5004277602612924,0.68385
,MDS,0.38219861571019376,0.10670399002142007,0.23729999999999998
