,method,DEMaP,ARI,1-nn
,PHATE,0.8597949095233106,0.6432622262103349,0.94985
,TSNE,0.8043898390864628,0.5527577688453569,0.9558
,ISOMAP,0.7885895366722927,0.5595326685552741,0.85455
,UMAP,0.7462975140596191,0.553612784622092,0.9549
,PCA,0.5218535916353612,0.64412983632237,0.94185
,MDS,0.4929194839966786,0.254717090774978,0.66185
