,method,DEMaP,ARI,1-nn
,UMAP,0.8749041740954787,0.4932532816892028,0.9125
,PHATE,0.8718265802133115,0.5016377682980713,0.8946999999999999
,TSNE,0.8247119302475414,0.50092787603406,0.9167500000000001
,ISOMAP,0.7842295169526667,0.3966333767107624,0.7102
,PCA,0.5220937376153097,0.5098288853481295,0.89215
,MDS,0.45510961200556416,0.2649342204134102,0.5782999999999999
