,method,DEMaP,ARI,1-nn
,PHATE,0.8671726230045437,0.38307403180219574,0.85815
,UMAP,0.8632181532975071,0.4589614043230616,0.90635
,TSNE,0.8494116099246779,0.49284991182371923,0.90675
,ISOMAP,0.7060631497271993,0.23502830299656283,0.6192
,MDS,0.5049026656101872,0.22061657900846388,0.48019999999999996
,PCA,0.5038003106258107,0.47598307424029423,0.8774
