,method,DEMaP,ARI,1-nn
,UMAP,0.8982469530207384,0.4446520583107356,0.94345
,PHATE,0.8863789321888057,0.4726405961120769,0.9244
,TSNE,0.8735236379009433,0.44536692424782925,0.9417
,ISOMAP,0.8044627016574869,0.37236585731802513,0.78175
,MDS,0.5589234844162944,0.22809676718602964,0.66995
,PCA,0.5508916709758324,0.3816774440334564,0.9268000000000001
