,method,DEMaP,ARI,1-nn
,PHATE,0.7808766971238914,0.6223294474024827,0.8686
,TSNE,0.7708380474862494,0.5695494697892374,0.9121
,UMAP,0.7698436958805815,0.5910100225715103,0.91365
,ISOMAP,0.6716149884206108,0.4086301225754015,0.6592499999999999
,PCA,0.4448600681356162,0.532695544843983,0.883
,MDS,0.4198897188968338,0.26106990712724476,0.5402500000000001
