,method,DEMaP,ARI,1-nn
,PHATE,0.9150223037773345,0.4840966825138352,0.91905
,UMAP,0.9021705140423039,0.39170696770956887,0.94525
,TSNE,0.8485571906369398,0.38518258219419843,0.9452
,ISOMAP,0.8373511743766325,0.32347415700982673,0.83725
,MDS,0.5238296518148153,0.1862969238107656,0.7491
,PCA,0.5190118867066099,0.4779408947286053,0.9286
