,method,DEMaP,ARI,1-nn
,PHATE,0.7108127255718144,0.4171384203962694,0.7543
,UMAP,0.6925540285557142,0.5091234634256935,0.7688499999999999
,ISOMAP,0.5799710777653814,0.3074960955162978,0.58565
,TSNE,0.5394966280216519,0.46180546847587345,0.75685
,PCA,0.5178274038452714,0.4871573009139904,0.7258500000000001
,MDS,0.4477115298253114,0.1867857831765215,0.4749
