,method,DEMaP,ARI,1-nn
,PHATE,0.8339473305762511,0.4158461261299078,0.8579500000000001
,TSNE,0.7948280216459986,0.6178063095909855,0.90445
,ISOMAP,0.7723627886735637,0.31280339754775505,0.59335
,UMAP,0.7386240420590512,0.6478527245411686,0.9127500000000002
,MDS,0.5099277562594451,0.15304052799297863,0.4027
,PCA,0.4869660942870217,0.6010099008186042,0.8736499999999999
