,method,DEMaP,ARI,1-nn
,PHATE,0.8205565878781771,0.5162647570183415,0.91945
,UMAP,0.7645831654723515,0.4486014839907848,0.9443999999999999
,TSNE,0.7306902881942076,0.3628458829196192,0.9403499999999999
,ISOMAP,0.7280275098684184,0.33396038506559106,0.73855
,MDS,0.5265630228332974,0.20477881370820494,0.66705
,PCA,0.4857175438043983,0.43662621730154005,0.9217000000000001
