,method,DEMaP,ARI,1-nn
,PHATE,0.775328285997664,0.4182338970498742,0.82935
,UMAP,0.7415719530659646,0.5015966739229547,0.9116500000000002
,TSNE,0.7038772151035406,0.5057387977510931,0.9014000000000001
,ISOMAP,0.6318830413558988,0.2656262435471114,0.5831499999999998
,PCA,0.44843595422556276,0.4461624735298962,0.8806999999999998
,MDS,0.2984534098874913,0.11998225461943564,0.36735
