,method,DEMaP,ARI,1-nn
,UMAP,0.7626261830586606,0.3882887889732357,0.71105
,PHATE,0.7581649693903889,0.3409021943703764,0.5626000000000001
,TSNE,0.6449884211100837,0.34378070699465674,0.7137499999999999
,ISOMAP,0.6349564053207933,0.20883662736676345,0.42395000000000005
,PCA,0.45845694419346206,0.4465843355361631,0.6689
,MDS,0.3300432790899944,0.08034207974545776,0.2744000000000001
