,method,DEMaP,ARI,1-nn
,PHATE,0.7808893476761843,0.41388277987576033,0.6044500000000002
,UMAP,0.7490333458306285,0.46265454599971273,0.7277
,TSNE,0.7255902060996129,0.4791018236207153,0.7197
,ISOMAP,0.560489686535744,0.27055659420539613,0.41645000000000004
,PCA,0.42666564638815513,0.4778761780717775,0.6735
,MDS,0.3900349358551924,0.12207798828058075,0.26115000000000005
