,method,DEMaP,ARI,1-nn
,UMAP,0.7931464931828341,0.5427164110739333,0.8244999999999999
,PHATE,0.7918844586686441,0.49732552487913706,0.7857500000000001
,TSNE,0.6840871661743645,0.5386010319526308,0.8150499999999999
,ISOMAP,0.6420426988700151,0.34969454321023846,0.5746499999999999
,PCA,0.399258081819192,0.544018537937298,0.7616999999999999
,MDS,0.2621178914841346,0.0857735296403594,0.29725
