,method,DEMaP,ARI,1-nn
,UMAP,0.8910825784362307,0.45306011714921995,0.8955
,PHATE,0.8849048325260616,0.4744276974687397,0.8289500000000001
,TSNE,0.8569574577614124,0.45520413590822867,0.89535
,ISOMAP,0.7871747660587566,0.4359202702779803,0.75205
,MDS,0.5337542963978694,0.25612670963982803,0.6442
,PCA,0.4475361459150219,0.4233526127822786,0.8693500000000001
