,method,DEMaP,ARI,1-nn
,PHATE,0.8818547555056573,0.5335396476682349,0.87745
,UMAP,0.8525765913527413,0.45829682234803604,0.8996999999999999
,TSNE,0.798558804528233,0.5090547472272724,0.8942500000000001
,ISOMAP,0.7495129277708044,0.3770846926530518,0.6995499999999999
,PCA,0.497955029706559,0.5241488173560236,0.8685
,MDS,0.49544073387614235,0.19224122788003783,0.5224
