,method,DEMaP,ARI,1-nn
,PHATE,0.7875910335084547,0.36434504417019925,0.79245
,UMAP,0.7867050549064494,0.38472310065118437,0.7787999999999999
,ISOMAP,0.7460982521545724,0.3579657202529019,0.74915
,TSNE,0.6799782815723333,0.3707227717854172,0.77165
,PCA,0.4781678518702841,0.41387136429481236,0.7619499999999999
,MDS,0.34954145032412526,0.15252664099067798,0.5275000000000001
