,method,DEMaP,ARI,1-nn
,PHATE,0.8738181015982819,0.45380113611113143,0.89035
,UMAP,0.8593907408910262,0.43358560112640065,0.9217000000000001
,TSNE,0.8235084682865329,0.45138188408994667,0.9174999999999999
,ISOMAP,0.804094702253332,0.350402859466853,0.68555
,MDS,0.5422863844403724,0.2256130152235892,0.6143
,PCA,0.520966975865045,0.4487114913929053,0.8973500000000001
