,method,DEMaP,ARI,1-nn
,UMAP,0.7168883907350707,0.4395160589242693,0.7001999999999999
,PHATE,0.7159533872821442,0.33346739684979076,0.6558499999999999
,TSNE,0.6737654340105921,0.3502752483255225,0.7007000000000001
,ISOMAP,0.5553298452118087,0.20284442327980087,0.4436
,PCA,0.4977929293038619,0.4650098289709388,0.6697
,MDS,0.4681361543624414,0.13570195844854596,0.3625
