,method,DEMaP,ARI,1-nn
,PHATE,0.8661612053081312,0.2684675504847679,0.9355
,UMAP,0.8624869840739045,0.2731830502541912,0.94345
,TSNE,0.8406361739828836,0.294037491998175,0.9431499999999999
,ISOMAP,0.8140093378511756,0.2327041099483227,0.87795
,MDS,0.5566411465618146,0.13357637564588495,0.7966
,PCA,0.49038563503168414,0.26647585167423254,0.92935
