,method,DEMaP,ARI,1-nn
,UMAP,0.8279653620552047,0.5576743284296246,0.8454
,PHATE,0.821549599015898,0.5023893503855044,0.8035000000000002
,TSNE,0.780641894702697,0.5248967642517114,0.8275500000000001
,ISOMAP,0.703198887282383,0.38955213624752744,0.6579
,PCA,0.40726528783808813,0.5346635609572102,0.7849499999999999
,MDS,0.3824515449005307,0.15468202303675535,0.41495
