,method,DEMaP,ARI,1-nn
,PHATE,0.771503329158188,0.500688899324119,0.9099999999999999
,TSNE,0.7185081608645045,0.4836254547752348,0.9396000000000001
,ISOMAP,0.7138087828997766,0.31411647227238826,0.73385
,UMAP,0.7050869056254427,0.5200051480225633,0.9416499999999999
,PCA,0.5006938009014725,0.46161187488841326,0.92745
,MDS,0.404387640210231,0.19487088219888038,0.5239499999999999
