,method,DEMaP,ARI,1-nn
,PHATE,0.8436901539315899,0.6562585033056049,0.9026
,UMAP,0.7956113044656222,0.6483448034015525,0.93415
,TSNE,0.7922030384743358,0.6082727275341201,0.9211500000000001
,ISOMAP,0.7781692157682039,0.4832761026865961,0.7402999999999998
,PCA,0.47630010892026214,0.5910790950424041,0.9009500000000001
,MDS,0.4356929698168732,0.3242645814556206,0.6164
