,method,DEMaP,ARI,1-nn
,PHATE,0.7920223735657765,0.4568669812368465,0.8346499999999999
,UMAP,0.7843785149937389,0.586126004102864,0.9038999999999999
,TSNE,0.7049445350611689,0.5942602882645978,0.9048
,ISOMAP,0.6444875644620511,0.24185053327346762,0.48719999999999997
,PCA,0.4094392863137262,0.5452028602699641,0.87165
,MDS,0.27655857917290777,0.12611185062424704,0.2947
