,method,DEMaP,ARI,1-nn
,PHATE,0.7125192245218411,0.5576493381881068,0.7780000000000001
,TSNE,0.688131530627825,0.5572423931766937,0.8509500000000001
,UMAP,0.6843095859009094,0.5609936026239931,0.84895
,ISOMAP,0.5964946045373969,0.2862121558812715,0.4767
,PCA,0.4027717546940462,0.5637171567068117,0.7992
,MDS,0.375302876872045,0.11140554981194901,0.24565
