,method,DEMaP,ARI,1-nn
,PHATE,0.8603634013777033,0.536517802520416,0.8944000000000001
,ISOMAP,0.7948677870424841,0.3064252936091735,0.6539000000000001
,TSNE,0.7775222857575417,0.5895422006933615,0.92555
,UMAP,0.7774822956458138,0.6182698964131143,0.9244000000000001
,PCA,0.4742925235503185,0.5644767739171088,0.9122999999999999
,MDS,0.4455668427949489,0.18577691684881326,0.41564999999999996
