,method,DEMaP,ARI,1-nn
,PHATE,0.771545564015571,0.7248085186874492,0.8455
,UMAP,0.7357833156517742,0.5233736482696782,0.8841999999999999
,TSNE,0.7014985998486886,0.5054041135890887,0.8882499999999999
,ISOMAP,0.6141042171029178,0.33256509488815106,0.63385
,PCA,0.44518777998481984,0.5303214223866383,0.8646
,MDS,0.39955861206240234,0.17509944466926203,0.42700000000000005
