,method,DEMaP,ARI,1-nn
,PHATE,0.8309573850801756,0.5468094466230181,0.9155
,ISOMAP,0.778711951496848,0.26265007736474283,0.67365
,TSNE,0.7158970349141994,0.3972228578179388,0.9435
,UMAP,0.7148656472399414,0.4123101581181666,0.94575
,PCA,0.5469135172763795,0.4095223006978411,0.93215
,MDS,0.5080033784502059,0.17523813761260168,0.49915000000000004
