,method,DEMaP,ARI,1-nn
,PHATE,0.8556022382038375,0.46708564567957,0.8881500000000001
,UMAP,0.8516858673129892,0.49488831917163084,0.8953000000000001
,TSNE,0.8385550180599142,0.5098363468293945,0.89595
,ISOMAP,0.7243299318596959,0.4001805128043952,0.7567
,PCA,0.44613409787237335,0.5065437149719854,0.8572999999999998
,MDS,0.39388693939119657,0.1647820000003075,0.4821
