,method,DEMaP,ARI,1-nn
,PHATE,0.8159642749151816,0.6096909991962014,0.9028
,TSNE,0.7659886569338633,0.6149179299356003,0.9267
,ISOMAP,0.7521097982629851,0.40481258185917196,0.66915
,UMAP,0.7295879325879348,0.6221366080033738,0.9250999999999999
,PCA,0.4361601329537736,0.567154956805884,0.8956499999999998
,MDS,0.43586361824415476,0.23160893317462666,0.5247
