,method,DEMaP,ARI,1-nn
,PHATE,0.8339610634802385,0.40695799104460706,0.8114500000000001
,UMAP,0.8204831428823739,0.3742932455093716,0.8439
,TSNE,0.7743694415404362,0.3094021701479057,0.8505
,ISOMAP,0.767753167064876,0.29460271437684693,0.6859999999999999
,MDS,0.5308641138632105,0.17659081061578547,0.6035
,PCA,0.45407013345717806,0.3768820339253214,0.82965
